0,0.911049312,0.893364201,1.367705578,1.174658728,0.690775628,1.376112978,0.841920089,0.9767566,0.996547468,0.84596573,0.978510263,1.001931736,1.176085381,0.830280292,0.870866555,0.798936468,1.097323493,1.241005069,1.158627079,1.172114342,0.953118336,1.354495246,1.000999631,1.000003861
0,1.387036045,0.698265221,1.078487658,0.726582268,1.223708609,1.088100002,0.907628878,1.267495603,0.795250641,0.868693558,1.228219234,0.797974501,0.777658347,1.09174746,1.007924838,0.77237516,0.930408608,0.893880116,0.880563206,1.014962114,0.898746857,0.884111456,0.799560053,1.00795032
0,1.013362287,1.28007318,1.062972838,0.663985229,1.021496509,1.02440607,0.878743677,1.065177146,1.170896931,0.839203827,0.993060753,1.058757052,1.117416336,0.869274261,1.211608185,0.831024295,0.787962973,0.85593895,1.145608255,0.824321173,1.144455738,0.885582723,0.795038446,1.018729699
0,0.87126124,1.206635756,0.942709494,0.78135985,0.772901385,1.111084003,1.181473916,1.125367941,0.617150393,1.091885666,1.059964895,0.586801972,0.780142233,1.01215919,0.92421823,0.939041864,1.191292772,1.139525708,0.818824676,1.317939151,1.181889383,1.057029673,1.080960209,0.353841231
0,1.259478312,1.060013257,0.874229849,1.263319584,0.86088918,0.926172785,1.324729657,0.763907643,0.869475632,1.3190369,0.773891935,0.839219243,0.77533753,1.219630813,1.212881809,1.231901031,0.900891612,0.900512449,1.059143063,1.179652679,1.022105857,0.821552261,1.001487284,1.350222891
0,1.06371577,1.190810596,0.750346239,0.803914726,0.646880221,0.908342036,0.659384209,0.929709652,0.677769981,0.659316028,0.911021357,0.580186,1.315125946,1.173958386,0.794670337,1.055793365,1.319424888,0.611116516,1.21806742,0.973999523,1.139521107,0.84789628,1.007993469,1.109878549
0,1.07056187,1.193549746,0.922015901,1.154627412,0.895938496,1.158222318,1.159646147,1.249667728,0.907270411,1.091867455,1.121791105,1.280369848,1.458243513,1.128605588,0.311772317,1.046655527,1.265214954,0.991462587,1.405633297,1.19417219,0.392197903,1.032456804,1.235989296,1.101332569
0,0.952120161,1.220982996,1.003144995,1.079990947,1.227157479,0.867916667,0.910018089,0.96099293,1.035039092,0.893008269,1.072577949,0.876452276,0.912776104,0.797862503,0.954163878,1.053977626,1.285676576,0.593220339,1.087260984,1.23539427,0.950362027,1.170343142,0.807806303,1.043718303
0,1.171057654,1.28481034,0.936536171,1.194638741,1.205391259,0.899335234,1.195752136,1.255716706,0.937186759,1.235735883,1.285228236,0.858192821,1.055596788,1.246581131,0.735690349,1.0013425,1.053266342,0.517838383,0.939455365,1.318790313,0.787201246,0.978669424,1.225834642,0.960060742
0,1.295635153,0.833314719,0.835815162,1.222259866,0.992806453,1.038146774,1.002505744,0.90916153,0.91046086,1.225732408,1.14256163,0.773836599,0.528435025,0.703368477,0.720873615,1.396073903,0.996819416,0.782760243,0.685011016,0.800613141,0.815317176,0.987850993,0.820897277,0.99897611
0,0.832172807,1.077945821,1.148347133,0.932808218,0.996555743,1.053923027,1.349296415,0.965629932,0.993187036,1.307749028,1.08880986,0.984554039,1.040322721,1.021254041,1.199640649,0.91477113,0.796162259,1.253914877,1.065084259,0.938339036,1.058514615,1.341624917,0.819034215,1.057305763
0,1.137712558,0.408926553,1.309144444,1.246419449,0.814972567,1.377109816,1.169927076,0.991698176,0.687786095,1.119543931,1.017922777,0.686174239,0.989882314,0.694809105,0.897570012,0.983584949,0.831972812,0.874400253,1.018699507,0.710172542,0.983059218,0.939672563,1.114930875,0.868044691
0,1.075333411,0.780207247,0.745287289,1.177837417,1.197457649,0.978476194,1.095438877,1.313588139,0.454692634,1.104575848,1.257497806,0.448745901,1.042836032,0.674625804,0.614788031,1.129013049,1.305303811,0.774211568,0.962063501,0.696992349,0.719349727,1.06623443,0.977884063,0.712150765
0,1.114964347,1.024901086,1.14709493,0.992173467,1.512026755,1.145987002,0.426737469,0.651369261,0.79634996,0.480218055,0.66546692,0.789147514,0.703662322,0.855140645,0.962376716,0.804013194,1.0808064,0.965617555,0.755345542,1.192109644,1.353297279,1.054703113,1.230399207,0.993874136
0,0.730546266,1.133369844,1.053800634,0.854990954,1.273930307,0.693725363,1.037269169,1.189782441,1.207426695,0.963323438,1.152198551,1.156589528,0.826508111,1.016522525,0.882241154,0.913712429,1.250820587,0.966592575,0.958371401,1.071136626,0.90703683,0.802098993,1.03517978,0.694826581
0,1.063480742,1.379062945,1.083779757,0.949745273,1.153238619,1.050725591,1.053901038,1.15447791,0.851668657,1.07405968,1.238828817,0.816814842,1.055766806,1.340147725,0.778176291,1.062484956,1.22827709,0.546275347,1.17122382,1.429581645,0.627125743,1.140161194,1.024058597,0.789868503
0,1.13516929,0.7182014,0.941736287,1.214640531,1.242542369,0.678573994,1.235605899,0.894093761,1.196397074,1.130000315,0.886633881,1.186248578,0.829974761,1.105491956,1.023906772,1.368552868,0.92444071,1.009278826,0.993810425,1.226715056,1.035432332,1.174806858,0.705616956,1.242253159
0,1.015655987,1.28846004,0.847357616,1.013309537,1.19566276,1.144379914,1.029471191,1.093933068,0.751772177,0.993423292,1.031736272,0.817618009,1.146808449,0.55066165,1.129160469,1.335762377,1.026976718,0.969863256,1.40954456,0.751342793,0.924690751,1.201260755,0.947777608,1.025636184
0,1.255711815,1.047649161,0.685422861,0.888481275,0.699297633,1.149206733,0.654938408,0.822090295,0.499978501,0.730805476,0.767726913,0.563606195,1.034687249,0.727879222,0.707360685,1.226261349,0.976546126,1.055537857,1.091328029,0.881727317,1.018481483,1.406477631,0.818922986,0.858197957
0,1.264515786,1.245345632,0.800757092,1.25820767,1.081631601,0.560037559,1.235118351,0.822068682,0.713552456,1.274033937,0.80320524,0.738074699,1.177295837,0.979006084,0.745770508,1.542001723,0.791514254,1.083788053,1.432894856,0.966145324,0.992331652,1.146723158,0.834294711,1.135932172
0,1.240198261,0.842316164,0.921856721,1.152675825,0.871235243,0.931134223,1.080775513,1.295184751,1.115421593,1.092456071,1.264960773,1.165776023,1.230522086,1.045448338,1.002729632,1.143303503,1.239329672,0.957455605,1.274004045,1.101797864,1.024062006,1.070261018,1.1188094,1.154642432
0,0.67175453,0.706349166,0.715352737,1.007866846,1.030950013,1.11058814,1.128939278,0.643263854,1.296496351,1.159624505,0.596151523,1.294718995,0.975586746,1.081865963,0.77946004,0.928538466,0.97380851,0.78901014,0.902402121,0.797569061,0.71145458,1.008873191,0.687481247,0.905946645
0,0.677524898,0.765176073,0.737215211,1.417079267,0.92753288,0.968504121,1.264868566,0.727700217,1.184404396,1.263497254,0.678121768,1.138702089,1.158093898,0.4160278,1.318354882,1.318065939,0.513820708,1.219716469,1.273509184,0.410058842,1.261189857,1.275540041,0.574125006,1.069178215
0,0.675756352,1.024784253,0.699449276,0.537020231,1.07536856,0.862182644,0.904115908,1.007559262,1.065017562,0.8601516,1.041026015,1.144001037,0.987627479,1.121829641,1.105060806,1.014661134,1.10093179,0.956085754,0.836244593,1.357716807,0.734469365,0.942763896,1.145861219,1.098429315
0,1.027539371,0.9483668,1.348271299,0.772842969,1.2014622,1.111158768,0.616435515,0.703669347,0.620517862,0.639480512,0.70312844,0.619920493,1.006938608,0.660335201,1.145451304,0.950309575,0.942637218,1.432971282,1.14949789,0.491054234,1.284853907,1.021568608,1.315656895,1.05774801
0,1.055649639,0.96111385,1.234967523,0.987794957,1.052100836,0.65115298,1.214433955,0.854444403,1.085608165,1.186993805,0.83133773,0.817066138,0.884940206,0.997372422,0.769449466,1.272203189,1.372658488,0.766606638,0.956340205,1.075664505,0.576193086,1.189516465,0.728273927,0.759163213
0,0.97475987,1.100177663,0.907678145,1.182535723,1.099121775,0.624316724,0.83646619,1.06660523,1.006410173,0.844478419,0.948552794,1.007567973,0.597695859,0.498896127,0.915490781,0.797205317,1.037290536,0.61031924,0.487915189,0.632938631,0.783100562,0.811861032,0.984394161,1.07231072
0,1.345924764,1.064243673,1.147681471,1.063474514,0.954738177,0.888209127,1.198442254,1.302958013,1.208356645,1.116427187,1.35508929,1.287218315,0.879851051,1.163358116,1.276921898,0.800127224,1.044192332,0.763250638,1.129105874,1.333928612,1.081527553,0.800201464,1.522774058,1.384265537
0,0.692165662,1.266210489,0.968676836,1.223308929,0.869350442,1.104715746,1.03514215,0.810496586,1.073438284,1.052771864,0.902938951,0.994498505,1.33660844,1.067602736,0.824973774,1.203508078,1.083731247,0.885304862,1.332384789,0.546747664,0.916703439,1.098316281,0.821115865,0.848432957
0,0.869497462,1.213647966,1.090061049,1.175471559,1.111773402,0.528485168,1.042806205,0.949858603,0.659471417,1.018391772,0.949483684,0.641315737,1.155855121,1.145786735,0.609857911,0.705140254,1.160826492,0.927791671,1.096081122,1.350651025,0.763690221,1.041343809,1.101814066,0.571275031
0,1.346827642,1.177455346,0.962201097,1.108440008,1.253739134,0.664236599,0.924042505,1.201714072,1.122461774,0.893677446,1.134201606,1.031032568,0.839548574,1.031957639,0.995457737,1.01555058,1.087771565,0.977074201,0.761714718,0.911917342,1.069921328,0.808053924,1.237957229,0.866870697
0,1.070657426,1.183601321,1.235221858,1.412386467,1.345545033,0.234245643,1.437773019,0.959940543,0.797369252,1.402490773,0.920395418,0.810469052,0.764080563,0.678179759,1.027485544,1.04910007,1.221148865,0.763122354,0.833128605,0.659881117,0.922513787,1.364278143,0.709974967,1.343760779
0,1.346966191,1.095330709,0.715287814,0.807148279,1.098971531,1.23841954,0.789766256,1.172977829,1.119695463,0.748757624,1.136425498,1.130582272,0.915006972,1.105249083,0.902835701,0.739626247,1.115302526,1.460529001,1.000755317,1.076481069,0.794483683,0.717059777,0.981814457,1.082771408
